sentence_id,sentence,sentiment_label,nFix,GD,TRT,FFD,GPT
2179,"... only Bond can save us from the latest eccentric , super-wealthy megalomaniac bent on world domination and destruction .",1,0.32049732735673025,0.6996444224337196,0.23295485504125574,0.28218341831586463,0.3227506363009194
2180,The first half bursts with a goofy energy previous Disney films only used for a few minutes here and there .,1,0.25442353130402673,0.5189507038747638,0.12642361587332326,0.18822620561059608,0.18809442369820512
2181,It 's quite diverting nonsense .,0,-0.18883026682845958,-2.3890029600587743,0.46638688299404035,0.13496524751390052,0.08969423598707735
2182,"An old-fashioned scary movie , one that relies on lingering terror punctuated by sudden shocks and not constant bloodshed punctuated by flying guts .",2,-0.008615876469707703,-0.2522056357730338,0.060778199528534894,0.006291715733156278,0.005473191531979782
2183,"For all the wit and hoopla , Festival In Cannes offers rare insight into the structure of relationships .",2,-0.39716201918426036,-0.22138357744985884,-0.3049733915586458,-0.3164246981000713,-0.35769127342542556
2184,"What makes How I Killed My Father compelling , besides its terrific performances , is Fontaine 's willingness to wander into the dark areas of parent-child relationships without flinching .",2,-0.20477471639093944,-0.17324165280073148,-0.1818422017733473,-0.24647260639136995,-0.207278582261658
2185,Renner ?,1,3.253107431800153,1.3590791184740414,3.756039282519598,3.5718342040358513,3.5107410546339524
2186,"s face is chillingly unemotive , yet he communicates a great deal in his performance .",1,-1.1786705498926997,-0.9485239711437712,-1.053783021094807,-1.0833074261139797,-1.0949367249525546
2187,See it for his performance if nothing else .,2,-1.2219701723801777,-0.011861190825553137,-1.3140657805197231,-1.191426311021357,-1.2988968766301028
2188,... the kind of entertainment that parents love to have their kids see .,2,-0.469702774314562,0.08311139048145966,-0.6177046660864968,-0.5431786826106103,-0.51879123473325
2189,"It 's a fine , focused piece of work that reopens an interesting controversy and never succumbs to sensationalism .",2,-1.1962970484589854,-1.3917427834162832,-1.027134992851227,-1.1402614547133703,-1.1341905906415706
2190,Its engaging simplicity is driven by appealing leads .,2,-0.06640964206550444,-0.3207260940494391,0.035403662781898694,0.023062625339656403,-0.0172210067294983
2191,"Swimming is above all about a young woman 's face , and by casting an actress whose face projects that woman 's doubts and yearnings , it succeeds .",2,0.012888104667960474,0.10684477247861301,-0.008086427903124534,-0.020939457796796318,-0.002164622474999154
2192,"A respectable venture on its own terms , lacking the broader vision that has seen certain Trek films ... cross over to a more mainstream audience .",1,0.08983058797385257,-0.11273498206354776,0.04695972222978537,0.0025745571165876253,0.05729641812256459
2193,"It 's weird , wonderful , and not necessarily for kids .",2,0.31233852100297144,-0.39396610950446087,0.4493603881028565,0.39228182443698023,0.3961621695420489
2194,An elegant film with often surprising twists and an intermingling of naiveté and sophistication .,2,-1.0339071226129417,-1.264801357259783,-0.881756464948858,-0.9858029369069901,-0.9879538151246393
2195,"Blessed with two fine , nuanced lead performances .",2,2.1297157418278663,1.5011330675740233,2.1222372004722696,2.1545517680116064,2.092393325884492
2196,"While this has the making of melodrama , the filmmaker cuts against this natural grain , producing a work that 's more interested in asking questions than in answering them .",1,-0.6081593322977433,-0.69705834817744,-0.603926469280176,-0.5895612152604949,-0.576553754059626
2197,"As a girl-meets-girl romantic comedy , Kissing Jessica Steinis quirky , charming and often hilarious .",2,0.7162168484250877,0.7013269493735961,0.7471053737382186,0.7645029675834649,0.6799418655607522
2198,Yet it 's not quite the genre-busting film it 's been hyped to be because it plays everything too safe .,0,-0.28024817139182795,0.29685219232148874,-0.3247632841839569,-0.26243812030994496,-0.3289281406205987
2199,"You do n't need to know your Ice-T 's from your Cool-J 's to realize that as far as these shootings are concerned , something is rotten in the state of California .",0,-1.0261753824274849,-0.338833564120239,-1.1562776828112693,-1.0629351488779242,-1.068775098477405
2200,Turturro is fabulously funny and over the top as a ` very sneaky ' butler who excels in the art of impossible disappearing\/reappearing acts,2,-0.10262707630368037,0.42748906995163544,-0.2176121142900986,-0.15189602596007648,-0.1470129734379045
2201,Meant for Star Wars fans .,1,1.895328126822288,1.4948705823583204,1.8303672907759265,1.886087861525138,1.8777834044144408
2202,It is there to give them a good time .,1,-0.8737586011843762,-0.3898521826126806,-0.9572313902535176,-0.9322459671331584,-0.940432385456042
2203,"From a deceptively simple premise , this deeply moving French drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times .",2,-0.37657031989949724,-0.6134108854473862,-0.2952698182450589,-0.38830184086403396,-0.3610333788766579
2204,Simply and eloquently articulates the tangled feelings of particular New Yorkers deeply touched by an unprecedented tragedy .,2,0.039046503139651315,-0.24358622288140955,0.18890292404544956,0.1060837724987245,0.10346444165384464
2205,Provides a very moving and revelatory footnote to the Holocaust .,2,0.029327732851324975,0.3460325196509744,0.07994275964734841,0.07220337979233764,0.05857957515249169
2206,"Terrific performances , great to look at , and funny .",2,-0.5555056306906982,0.303193840456571,-0.6465229815293878,-0.5615794806333476,-0.5714271179982894
2207,"A little uneven to be the cat 's meow , but it 's good enough to be the purr .",2,-0.7099812881430154,-0.34309036923000724,-0.8467333741948612,-0.8250634671894266,-0.7478300995725613
2208,"It 's a compelling and horrifying story , and The Laramie Project is worthwhile for reminding us that this sort of thing does , in fact , still happen in America .",2,-0.7038427666064312,-0.22011400105538273,-0.797879874701258,-0.7751119038805394,-0.7474939175663895
2209,I like it .,2,-3.7877551465319526,-4.779380075990069,-3.6059678575743086,-3.9307289739021454,-3.683091072140578
2210,"There is a freedom to watching stunts that are this crude , this fast-paced and this insane .",2,0.8804784817723509,0.9697982056660778,0.7535790236235302,0.7977549594635597,0.8195433651001962
2211,"That rare documentary that incorporates so much of human experience -- drama , conflict , tears and surprise -- that it transcends the normal divisions between fiction and nonfiction film .",2,-0.4661632830155936,-0.15848115550401048,-0.4488919418863089,-0.46104811054725403,-0.4786719568622798
2212,"That rare movie that works on any number of levels -- as a film of magic and whimsy for children , a heartfelt romance for teenagers and a compelling argument about death , both pro and con , for adults .",2,-0.9267463353492257,-0.3564242321956893,-0.954855796279966,-0.8951343562033537,-0.9486576338329965
2213,"It 's both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate Gantz brothers as ordinary , pasty lumpen .",2,-0.6093615998005125,-0.38744125701464377,-0.6285634714221513,-0.6841122553555498,-0.6375034441655186
2214,"A sharp and quick documentary that is funny and pithy , while illuminating an era of theatrical comedy that , while past , really is n't .",2,-0.040019653383942436,-0.5996238295226172,0.016686775455069906,-0.07024070002074258,-0.021168285592672188
2215,"The film does a solid job of slowly , steadily building up to the climactic burst of violence .",2,-1.4561831482880183,-1.2600684022696442,-1.2835409932475128,-1.309855996100931,-1.4081601478285355
2216,Fred Schepisi 's tale of four Englishmen facing the prospect of their own mortality views youthful affluence not as a lost ideal but a starting point .,2,0.18245841158446496,0.2921491228255861,0.14335305447795094,0.11229301834141771,0.15486254614627415
2217,The directive to protect the code at all costs also begins to blur as the importance of the man and the code merge,1,-0.8645354931363755,-0.12907726172516304,-1.032698640010863,-0.9636889873532629,-0.9352788982458428
2218,"Overall , Cletis Tout is a winning comedy that excites the imagination and tickles the funny bone .",2,0.05238243424560927,0.6208556108375646,-0.080017529596083,-0.01679344481410705,0.012344524437607623
2219,Easily one of the best and most exciting movies of the year .,2,-0.5076342269347397,0.002284107511900268,-0.7422492072287351,-0.5957741041666376,-0.5941136889371742
2220,The script manages the rare trick of seeming at once both refreshingly different and reassuringly familiar .,2,-0.227865910691209,-0.5352049241080352,-0.053862002212445484,-0.13779775415211262,-0.194293514400586
2221,"An engaging , formulaic sports drama that carries a charge of genuine excitement .",2,-0.7762786001211457,-2.2242163366249654,-0.4628157386771682,-0.6537491348321816,-0.6219273108418832
2222,"Insomnia is one of the year 's best films and Pacino gives one of his most daring , and complicated , performances .",2,-0.3583215121789156,0.6787300429793011,-0.6716431577328111,-0.4786274532980229,-0.4750718876946099
2223,"Like Vardalos and Corbett , who play their roles with vibrant charm , the film , directed by Joel Zwick , is heartfelt and hilarious in ways you ca n't fake .",2,0.044331693792932045,0.3641911933757058,-0.06918658612045671,-0.04298609524917009,-0.00024118239576047568
2224,"I do n't know if Frailty will turn Bill Paxton into an A-list director , but he can rest contentedly with the knowledge that he 's made at least one damn fine horror movie .",2,-0.24699965693824272,0.29622638918366795,-0.4592664380315389,-0.41010799683446847,-0.3347334709987795
2225,Despite its flaws ... Belinsky is still able to create an engaging story that keeps you guessing at almost every turn .,2,-0.43857306585528183,0.06264886091336166,-0.5042430686430779,-0.43514056014969343,-0.49789885544768164
2226,"Each punch seen through prison bars , the fights become not so much a struggle of man vs. man as Brother-Man vs. The Man .",1,0.24742753495200498,0.5369646316559648,0.10555213566592765,0.1990338464112786,0.19672588181521233
2227,"The evocative imagery and gentle , lapping rhythms of this film are infectious -- it gets under our skin and draws us in long before the plot kicks into gear .",2,-0.7794064360397887,-0.14261059035450427,-0.8579245312800041,-0.7637118084984307,-0.8055285473292456
2228,"Like the best of Godard 's movies ... it is visually ravishing , penetrating , impenetrable .",2,-0.2932726935322381,-0.4968057068459478,-0.06443960974505382,-0.13395152808152602,-0.23843638297623984
2229,Horns and Halos benefits from serendipity but also reminds us of our own responsibility to question what is told as the truth .,2,-0.8867604273040676,-0.3875185142467606,-0.9659549940395376,-0.8988446950610829,-0.860269650622286
2230,-LRB- Has -RRB- an immediacy and an intimacy that sucks you in and dares you not to believe it 's all true .,2,-0.4734654778439088,0.6776451250169933,-0.8368674942339477,-0.6745953821653469,-0.596194105344126
2231,It treats Ana 's journey with honesty that is tragically rare in the depiction of young women in film .,2,-1.0817266060750639,-1.426247160472162,-0.9818767174076664,-1.0018559438748904,-0.996022755631251
2232,"Captivates as it shows excess in business and pleasure , allowing us to find the small , human moments , and leaving off with a grand whimper .",2,-0.6552146242027255,-0.044173626853852864,-0.7016161221983289,-0.6851091594918709,-0.6647706514429272
2233,"A refreshingly realistic , affectation-free coming-of-age tale .",2,-0.5637476074028769,-3.087024525022138,-0.03623536854974992,-0.43532478195410595,-0.35982883728503967
2234,"How good this film might be , depends if you believe that the shocking conclusion is too much of a plunge or not .",2,-1.0712592773167586,-0.7446548187857365,-1.0996870533856733,-1.09864801286423,-1.0579231384987706
2235,Great fun both for sports aficionados and for ordinary louts whose idea of exercise is climbing the steps of a stadium-seat megaplex .,2,-0.5941116384341957,-0.2673160195018095,-0.5641445151830486,-0.5887385031061696,-0.5706944709813251
2236,Features one of the most affecting depictions of a love affair ever committed to film .,2,0.008427012065313284,0.28785948694539154,0.020981429718026134,0.07406672319861993,-0.011238030372020189
2237,"To honestly address the flaws inherent in how medical aid is made available to American workers , a more balanced or fair portrayal of both sides will be needed .",0,-1.169836094150271,-1.0145889335841356,-1.1157246803045453,-1.1111825947749994,-1.1397387403833754
2238,One of the best movies of the year .,2,-1.533141372260266,-0.1312937136228237,-1.7393458339527237,-1.5029156572164428,-1.6656063516166102
2239,"The usual movie rah-rah , pleasantly and predictably delivered in low-key style by director Michael Apted and writer Tom Stoppard .",2,-0.0956724949052563,-0.18700956044025607,0.045026440221752756,-0.041719702834014404,-0.05098294229753537
2240,"A superlative B movie -- funny , sexy , and rousing .",2,0.3253300278170695,-0.8230118660786622,0.47911485815211935,0.33038399045386774,0.40099093833400423
2241,"Those prone to indignation need not apply ; those susceptible to blue hilarity , step right up .",2,1.2862201372968887,1.1269484606590103,1.224550011592847,1.2353773523975946,1.259769993770057
2242,"Like Mike is n't going to make box office money that makes Michael Jordan jealous , but it has some cute moments , funny scenes , and hits the target audience -LRB- young Bow Wow fans -RRB- - with nothing but net .",2,1.1148022273813187,1.310232027789912,0.8447216891849489,0.9459499491677389,1.0032892822496908
2243,"-LRB- Dong -RRB- makes a valiant effort to understand everyone 's point of view , and he does such a good job of it that Family Fundamentals gets you riled up .",2,-0.8577847057515433,-0.04368991458549805,-0.9127474757887456,-0.8422858415268198,-0.9202689776190333
2244,"The trick when watching Godard is to catch the pitch of his poetics , savor the pleasure of his sounds and images , and ponder the historical , philosophical , and ethical issues that intersect with them .",2,-1.7045574170235984,-1.0351224637627978,-1.643527537603632,-1.647399841762488,-1.6733652341976546
2245,"At its best , which occurs often , Michael Moore 's Bowling for Columbine rekindles the muckraking , soul-searching spirit of the ` Are we a sick society ? '",2,0.2591729808602518,0.5884963387889823,0.1780907955528122,0.19637661315175378,0.21265471276500242
2246,journalism of the 1960s .,1,-0.4918869231212391,0.302543206579625,-0.4855050811274911,-0.4026281019997114,-0.5020734186099234
2247,A modestly surprising movie .,2,-0.682108950126665,-3.1264558124385755,-0.18211096200294416,-0.5659519924346151,-0.47641689361448886
2248,"A headline-fresh thriller set among orthodox Jews on the West Bank , Joseph Cedar 's Time Of Favor manages not only to find a compelling dramatic means of addressing a complex situation , it does so without compromising that complexity .",2,-0.5041992668695311,-0.6537148565309011,-0.4449271097129636,-0.45424854856023944,-0.48568063766932934
2249,"There 's a spontaneity to The Chateau , a sense of light-heartedness , that makes it attractive throughout .",2,-0.699313322591204,-0.3876765093287807,-0.5985796656648091,-0.6199284077582861,-0.6612898647632183
2250,"The first Tunisian film I have ever seen , and it 's also probably the most good-hearted yet sensual entertainment I 'm likely to see all year .",2,-1.3783817356413786,-1.112593976981736,-1.3815444742372203,-1.3597574540861224,-1.3868093932109766
2251,"Like any good romance , Son of the Bride , proves it 's never too late to learn .",2,0.3955660989321874,0.829574192007225,0.25170977429865254,0.3311919187123864,0.3455886544324213
2252,"-LRB- Kline 's -RRB- utterly convincing -- and deeply appealing -- as a noble teacher who embraces a strict moral code , and as a flawed human being who ca n't quite live up to it .",2,-0.25635075059594975,-0.05269637095585581,-0.2620096172553293,-0.3007320538840959,-0.2796256702604121
2253,"The film , while not exactly assured in its execution , is notable for its sheer audacity and openness .",2,-1.1490151299589297,-1.0965640676529143,-0.9687494028073835,-1.0113673841060602,-1.0618411042689395
2254,"A thoroughly enjoyable , heartfelt coming-of-age comedy .",2,0.08591575963643507,-2.185181024132273,0.5378099603300203,0.15008164253098927,0.23729076670728916
2255,Feeling like a dope has rarely been more fun than it is in Nine Queens .,1,-0.5636668340940886,0.1713247427430387,-0.6538475665136173,-0.5825389537764265,-0.6082018803472926
2256,Leigh makes these lives count .,2,2.000189659076148,1.5197965837270409,1.9520755874572882,1.9498836743430492,1.9776475449008615
2257,And he allows a gawky actor like Spall -- who could too easily become comic relief in any other film -- to reveal his impressively delicate range .,2,-0.07053445888559848,-0.059705260952519955,-0.022974921866015467,-0.051619927578848326,-0.058070363127339215
2258,"A lot of fun , with an undeniable energy sparked by two actresses in their 50s working at the peak of their powers .",2,-0.8058497192385671,-0.38371766552116,-0.9166273221184119,-0.8532026302359708,-0.8654788638029907
2259,Promises is one film that 's truly deserving of its Oscar nomination .,2,0.2381070959658521,0.34585216907102245,0.17085794222331085,0.23523560575292574,0.21607587257924463
2260,What bubbles up out of John C. Walsh 's Pipe Dream is the distinct and very welcome sense of watching intelligent people making a movie they might actually want to watch .,2,-0.14931201932340787,-0.10383395018318109,-0.1962117121228251,-0.1907653140242293,-0.12975618215221923
2261,"If Reno is to the left of liberal on the political spectrum , her tough , funny , rather chaotic show is n't subversive so much as it is nit-picky about the hypocrisies of our time .",1,-0.7620872894959961,-0.36384016741950087,-0.8204819465634601,-0.7989088042190746,-0.7795642461145031
2262,"Beautiful , angry and sad , with a curious sick poetry , as if the Marquis de Sade had gone in for pastel landscapes .",2,-0.22503778755636705,0.31996429406905236,-0.3922851300643625,-0.3226422162415158,-0.2918781622085071
2263,Ms. Hutchins is talented enough and charismatic enough to make us care about Zelda 's ultimate fate .,2,0.584680144373391,0.7325184302676886,0.4857040106584661,0.5492798823302324,0.5689034234916432
2264,Monte Cristo smartly emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds .,2,1.213626581769192,1.129661537179416,1.1060050435609003,1.1314719507323547,1.192827816929879
2265,A mesmerizing cinematic poem from the first frame to the last .,2,-0.3521863368968147,-0.6591080674374719,-0.35838435396372204,-0.4398719202392936,-0.3379717813268745
2266,-LRB- It 's -RRB- a clever thriller with enough unexpected twists to keep our interest .,2,-1.1368102657548877,-1.3302483350078345,-1.0656658102219387,-1.0926850187741568,-1.0660967975239686
2267,"An undeniably moving film to experience , and ultimately that 's what makes it worth a recommendation .",2,-0.804468723487519,-1.5670066339621556,-0.6769037547272383,-0.8267768478512729,-0.6995949696124731
2268,"Nicole Kidman evolved from star to superstar some time over the past year , which means that Birthday Girl is the kind of quirkily appealing minor movie she might not make for a while .",2,0.10039446007618276,0.4468411729364701,-0.039454996248638304,0.03928744719491229,0.05482077925613344
2269,Vividly conveys the shadow side of the 30-year friendship between two English women .,1,0.2957491081559984,0.7254321860702689,0.17096816195127335,0.2798046680685599,0.2738720447178361
2270,The story has some nice twists but the ending and some of the back-story is a little tired .,0,-0.21481286583527678,0.3439361844510914,-0.44621522136637853,-0.30463468406922106,-0.3073222554517839
2271,The performances are all solid ; it merely lacks originality to make it a great movie .,1,-1.26337469792553,-1.2243612068384637,-1.1310264255468692,-1.1433705860740224,-1.1830334667337228
2272,Manages to please its intended audience -- children -- without placing their parents in a coma-like state .,2,0.8608157473377857,1.063257333872151,0.7012153114471953,0.7675585043445408,0.8467528865974364
2273,"When you think you 've figured out Bielinsky 's great game , that 's when you 're in the most trouble : He 's the con , and you 're just the mark .",1,0.9384261381850767,1.2927484832191443,0.6396211064868716,0.7509648148853565,0.8337834988708006
2274,"A strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing Spider-Man .",2,-0.07847034691732262,-0.9530797856009428,0.053418568493966256,-0.13317296851646448,-0.04677273868409325
2275,"Driven by a fantastic dual performance from Ian Holm ... the film is funny , insightfully human and a delightful lark for history buffs .",2,0.17693263171718943,0.5672260696651423,0.02245316652660739,0.08347610481259408,0.09925902573159852
2276,A well-put-together piece of urban satire .,2,-0.9014724048127443,-2.330059993511034,-0.6418026656555678,-0.7943713891932171,-0.8016115146076752
2277,It 's the sweet Cinderella story that `` Pretty Woman '' wanted to be .,2,-0.2978201262272337,-0.3450080934030586,-0.2859089139993741,-0.3641328558859114,-0.2812359026485893
2278,It will make you think twice about what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster .,2,-0.562288426830392,-0.01706715289059959,-0.7032247935286242,-0.5915950798844885,-0.6337051093897529
2279,What does n't this film have that an impressionable kid could n't stand to hear ?,2,0.5022561390079233,0.8436304132170391,0.3342039427108103,0.39141658540961566,0.4009725565184195
2280,"What saves it ... and makes it one of the better video-game-based flicks , is that the film acknowledges upfront that the plot makes no sense , such that the lack of linearity is the point of emotional and moral departure for protagonist Alice .",2,-0.8672195143570927,-0.36583748623461504,-0.9227374655191803,-0.9116912681391041,-0.888364271513721
2281,A deeply felt and vividly detailed story about newcomers in a strange new world .,2,-0.6781369270482902,-0.9728836101841835,-0.5670363413201146,-0.6177872364618257,-0.6569505217247409
2282,"It 's a visual delight and a decent popcorn adventure , as long as you do n't try to look too deep into the story",2,-1.1538177630368978,-0.47442871362051453,-1.282247261835114,-1.1825643803997243,-1.2140348430501364
2283,It 's a feel-good movie about which you can actually feel good .,2,-0.19397383494310214,-0.29036371417297396,-0.17245005272246355,-0.21925549508158715,-0.23297248287524264
2284,"A full experience , a love story and a murder mystery that expands into a meditation on the deep deceptions of innocence .",2,-1.94482772086302,-1.8549474317474997,-1.803902798244346,-1.8469183126852602,-1.8717195556165385
2285,"The Powerpuff Girls arrive on the big screen with their super-powers , their super-simple animation and their super-dooper-adorability intact .",2,0.540043752646437,0.5796192044797508,0.44199323342192876,0.45293282388877526,0.49715902289812625
2286,"-LRB- Raimi 's -RRB- matured quite a bit with Spider-Man , even though it 's one of the most plain white toast comic book films you 'll ever see .",1,0.2557751460916126,0.8512349787242679,0.041985302046309056,0.13227897363407853,0.18664281749720982
2287,"A new film from Bill Plympton , the animation master , is always welcome .",2,-0.22168298735657138,-0.8462518434179918,-0.11206884417124915,-0.19229576184070607,-0.15852875851460238
2288,A devastating indictment of unbridled greed and materalism .,0,-0.9672634898008656,-1.9273115130939418,-0.6220695858067374,-0.8333458534668607,-0.8488632191301996
2289,"What makes the film special is the refreshingly unhibited enthusiasm that the people , in spite of clearly evident poverty and hardship , bring to their music .",2,-0.27072858875902994,0.06161721801536574,-0.2964795583624348,-0.31975045061228646,-0.2985878642649698
2290,"The film has a kind of hard , cold effect .",0,-0.5360610932932777,-0.562294635902358,-0.4639458348495604,-0.49137312331156285,-0.5256470265402983
2291,The gags are often a stitch .,2,-0.5585875687264847,-0.4461542053198151,-0.4610244976071016,-0.5049578314549448,-0.5287386560163184
2292,"The asylum material is gripping , as are the scenes of Jia with his family .",2,-0.6280838404546627,-0.18195618682790665,-0.6846128177255657,-0.6479728518130008,-0.6509969829872226
2293,"A bonanza of wacky sight gags , outlandish color schemes , and corny visual puns that can be appreciated equally as an abstract Frank Tashlin comedy and as a playful recapitulation of the artist 's career .",1,-0.37735867279090407,-0.355663205232875,-0.37223757077959335,-0.4437530255038134,-0.38225309767806626
2294,One ca n't deny its seriousness and quality .,2,1.6728213510454983,1.350901105938848,1.6198430305276839,1.627803799017042,1.6781405271544532
2295,"Good performances and a realistic , non-exploitive approach make Paid in Full worth seeing .",2,0.8829490863617423,1.0834618990290898,0.737718001815729,0.8425438586413077,0.8190897031252046
2296,"This engrossing , characteristically complex Tom Clancy thriller is shifty in the manner in which it addresses current terrorism anxieties and sidesteps them at the same time .",1,-0.9248672422312163,-0.3440091304147163,-0.8707935958402515,-0.8301469651191875,-0.9434207080318621
2297,"Ryan Gosling is , in a word , brilliant as the conflicted Daniel .",2,1.0806356301067885,1.2218076922725223,0.8939332995405201,1.0032297492194735,1.0077606697057924
2298,... somehow manages to escape the shackles of its own clichés to be the best espionage picture to come out in weeks .,2,-1.0558022117042347,-0.2883707534303835,-1.1665425182525075,-1.0669119729570244,-1.0727022500095407
2299,"Much of The Lady and the Duke is about quiet , decisive moments between members of the cultural elite as they determine how to proceed as the world implodes .",2,-0.7746945290224576,-0.013363642421613527,-0.8892045092741838,-0.7779192175435891,-0.8401933796324432
2300,Takes a simple premise and carries it to unexpected heights .,2,-0.18565831642539699,0.42066861201377853,-0.2501014200106007,-0.15401885778482632,-0.23132096371917163
2301,"With few respites , Marshall keeps the energy humming , and his edits , unlike those in Moulin Rouge , are crisp and purposeful without overdoing it .",2,0.47496421601869526,0.6597052477663997,0.37868790753747755,0.4034033647918542,0.4307396615649341
2302,"Its metaphors are opaque enough to avoid didacticism , and the film succeeds as an emotionally accessible , almost mystical work .",2,0.019616471524424403,0.19874957409912775,0.04151016052322812,0.03563688150167563,0.015402839668494197
2303,Provides a satisfactory overview of the bizarre world of extreme athletes as several daredevils express their own views .,2,-0.35476762927727457,-0.11596294046519673,-0.3304978883760083,-0.2984252668372675,-0.3734050260107904
2304,"Inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening .",2,2.066815601694859,1.2989276236202554,2.170896239716247,2.1034072261794985,2.1098011713669367
2305,"Comedian , like its subjects , delivers the goods and audiences will have a fun , no-frills ride .",2,0.8980023129310772,1.0493709272125158,0.7610638331844344,0.8037192037066022,0.8573095104167319
2306,"A naturally funny film , Home Movie makes you crave Chris Smith 's next movie .",2,0.9032415381502038,0.08875551457547816,0.8982309500386549,0.8550279545010311,0.9062578866989514
2307,Pipe Dream does have its charms .,2,2.2397375570194966,1.5256371407787468,2.256293325700524,2.2491316384977207,2.2396346598151
2308,"The leads are natural and lovely , the pace is serene , the humor wry and sprightly .",2,0.17175676912726592,0.5816223433186917,0.03658316165174953,0.06986379267146754,0.10183539793812604
2309,Those who want to be jolted out of their gourd should drop everything and run to Ichi .,2,0.3555246767960646,0.964782797697154,0.07644198442026282,0.17408267598854876,0.27317839224767887
2310,"... enthusiastically invokes the percussion rhythm , the brass soul and the sense of fierce competition that helps make great marching bands half the fun of college football games .",2,0.43279457176863123,0.75961484419554,0.2505808231908137,0.3296641416612963,0.3574493880220406
2311,"Sheds light on a subject few are familiar with , and makes you care about music you may not have heard before .",2,-0.12277744424475515,0.8368369364321979,-0.4588511634663924,-0.23755736645187978,-0.22954610642841783
2312,"Despite the film 's bizarre developments , Hoffman keeps us riveted with every painful nuance , unexpected flashes of dark comedy and the character 's gripping humanity .",2,0.709987997267567,0.8234384795630921,0.5909455432097089,0.6270548519481844,0.6498159768319713
2313,To get at the root psychology of this film would require many sessions on the couch of Dr. Freud .,0,-0.6697852382033495,-0.37014933422558444,-0.7039946711667385,-0.6572785104117074,-0.6873313646538006
2314,Great over-the-top moviemaking if you 're in a slap-happy mood .,2,0.7831809324879186,1.1387580051884232,0.5677181700871918,0.6621819396542208,0.7358765243220565
2315,Viveka Seldahl and Sven Wollter will touch you to the core in a film you will never forget -- that you should never forget .,2,0.35214835898757657,0.9755114741059411,0.07491441763694881,0.19826278825556945,0.2622671699345485
2316,The magic -LRB- and original running time -RRB- of ace Japanimator Hayao Miyazaki 's Spirited Away survives intact in BV 's re-voiced version .,2,0.646107499998632,0.21419273212088094,0.8316366043341843,0.7570804270943049,0.7007716509946733
2317,"From the dull , surreal ache of mortal awareness emerges a radiant character portrait .",2,0.3685733853729682,-0.1653721655164293,0.527738815266421,0.5052326108136781,0.43469404409139545
2318,Captures the raw comic energy of one of our most flamboyant female comics .,2,0.014959017861697663,0.393631083253465,-0.02366306284792906,0.039361939785797065,-0.00026814444808569
2319,"It 's not particularly subtle ... However , it still manages to build to a terrifying , if obvious , conclusion .",1,-0.9329046395284011,-1.1275507959406854,-0.751571158740516,-0.8394896226015145,-0.909274402667587
2320,The auteur 's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug .,2,0.3971549056789969,0.5313344211540734,0.3288444015222234,0.3368043563887224,0.36741682189258595
2321,Bolstered by exceptional performances and a clear-eyed take on the economics of dealing and the pathology of ghetto fabulousness .,2,-1.486933872878424,-0.9338799079152145,-1.4308791743463556,-1.4214407847925437,-1.4453755040761878
2322,"This enthralling documentary ... is at once playful and haunting , an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends .",2,-1.446436201118492,-0.9675184852747497,-1.2980483440268613,-1.3568507056794403,-1.4156454448648939
2323,Some remarkable achival film about how Shanghai -LRB- of all places -RRB- served Jews who escaped the Holocaust .,2,0.36038623748920073,0.7089238264278214,0.2517165220871877,0.2885511507582618,0.324600519303906
2324,"In a movie full of surprises , the biggest is that Secret Ballot is a comedy , both gentle and biting .",2,-1.4084052051995333,-0.5087926198624575,-1.4644383829905754,-1.374700522838553,-1.4475925449615676
2325,"The urban landscapes are detailed down to the signs on the kiosks , and the color palette , with lots of somber blues and pinks , is dreamy and evocative .",2,-0.8144433993103544,0.0072220749563083894,-0.9536795764218251,-0.8702827054808981,-0.8602424967474319
2326,A manically generous Christmas vaudeville .,2,0.26464695425901247,-2.2373662313069556,0.7759759424823812,0.43655787097954984,0.43341172370137404
2327,"Tony Gayton 's script does n't give us anything we have n't seen before , but director D.J. Caruso 's grimy visual veneer and Kilmer 's absorbing performance increase the gravitational pull considerably .",1,0.731889363057616,0.8287841067388063,0.6647332464866763,0.6700734638551249,0.7148898565444417
2328,A psychic journey deep into the very fabric of Iranian ... life .,2,-0.8112519274645207,-1.3931580944559572,-0.7788123160816234,-0.8433657922238613,-0.7693171533789568
2329,"It 's a smartly directed , grown-up film of ideas .",2,-1.7682284361251595,-1.9880619274018088,-1.434683315782192,-1.571843335615529,-1.6681098115283608
2330,"While puerile men dominate the story , the women shine .",1,1.5150862472132307,1.3499382186115536,1.400594936271916,1.4425178145009052,1.5067460050031263
2331,"Unlike lots of Hollywood fluff , this has layered , well-developed characters and some surprises .",2,0.8189278035882078,0.8746216411409499,0.7849327698091211,0.8231101320634302,0.801288972917442
